,aspect_ratio,fluxinit,lnprob,rotation_angle,size,xcenter,ycenter
0,0.328274406375,11.0,-544423.0,107.136046464,114.62077519,399.868959488,192.646453196
0,0.250188884187,11.0,-559493.0,59.8031264061,124.784414045,392.575260627,268.382328652
0,0.479199535838,11.0,-690932.0,160.786753866,130.603907368,387.412049032,244.221168439
0,0.424534271893,11.0,-593747.0,54.2338066326,95.5194586789,411.504634123,171.064263593
0,0.486315316043,11.0,-702812.0,38.1484659255,145.791489241,373.704590505,337.825200537
0,0.291220703356,11.0,-612623.0,126.275425273,127.026561975,417.654627153,275.574927185
0,0.373629002325,11.0,-767129.0,46.1072023453,127.82862617,473.528126626,247.025445332
0,0.313006246839,11.0,-470987.0,17.246150376,85.5193362276,315.629080648,354.132041193
0,0.312388689299,11.0,-628694.0,162.460488194,123.968151742,312.938635204,358.979654761
0,0.228786129678,11.0,-569547.0,133.919834254,106.207256996,339.0814321,289.335506135
0,0.383531217568,11.0,-527956.0,102.727400154,112.316762508,435.043478033,201.684100641
0,0.416459724279,11.0,-491150.0,40.3747450836,115.048124534,452.583018959,333.130072551
0,0.467638328033,11.0,-728673.0,91.0627392497,149.167448281,407.495737801,275.958337536
0,0.359751866352,11.0,-564795.0,95.0616930476,95.9638738396,315.584465713,337.026734926
0,0.490396204315,11.0,-817322.0,77.1374528565,131.36298156,483.523466095,225.238621295
0,0.22501154914,11.0,-644171.0,132.3283271,123.082601718,450.984491021,202.921892826
0,0.467993322371,11.0,-652938.0,96.3064056651,104.421969136,308.257557867,177.03040454
0,0.249677776098,11.0,-602140.0,49.8356464146,133.358476761,406.673475134,312.249680662
0,0.302427601312,11.0,-1012198.0,44.1838668326,148.973744467,485.111221326,212.617834689
0,0.331433417925,11.0,-516065.0,89.2658893794,127.720336036,398.936315186,335.711743477
0,0.201745323107,11.0,-615087.0,119.785302637,120.433939128,328.848283758,327.775672065
0,0.3518123156,11.0,-791692.0,112.528639656,141.852688083,364.762848355,162.766927755
0,0.336735527369,11.0,-610049.0,152.694513048,119.91059761,428.571650526,253.872245431
0,0.394289721931,11.0,-841819.0,8.88899024946,133.220183484,414.411330542,176.585314709
0,0.495209902042,11.0,-818785.0,169.924011891,128.83998831,374.481800806,163.207410057
0,0.374057612847,11.0,-595947.0,45.6990582427,124.401765651,372.46412723,353.877353644
0,0.304057889956,11.0,-616704.0,71.6831728906,116.147138443,419.434660203,207.436727129
0,0.422860711631,11.0,-706211.0,148.907855153,140.382269607,388.98842979,307.029643456
0,0.338991800082,11.0,-553740.0,15.6230745554,116.912235867,385.380561024,284.876436482
0,0.228487942512,11.0,-697290.0,71.3828451134,137.98288943,334.425406099,279.955866434
0,0.457271520405,11.0,-509289.0,133.660433539,99.7086525088,423.49912727,210.775208777
0,0.385454089387,11.0,-718971.0,70.6633906418,113.55696883,469.601460964,201.78997946
0,0.308107433253,11.0,-477763.0,116.995655883,106.770760566,376.627532049,315.189668426
0,0.294278517679,11.0,-645964.0,99.8677808141,129.399218449,453.506921818,202.779577831
0,0.382666136199,11.0,-726594.0,19.6202918723,128.734033451,440.242813987,240.782364802
0,0.221049850245,11.0,-583715.0,5.82279156697,89.105108955,496.458730716,191.30103302
0,0.437435157508,11.0,-704451.0,117.516805774,144.112354132,385.77518469,326.16586672
0,0.321464023707,11.0,-601546.0,85.913664594,138.514110413,414.893335436,307.633066622
0,0.348756421556,11.0,-506132.0,87.4210487345,83.0963371,472.183785021,319.326008408
0,0.348144571019,11.0,-574992.0,91.1861729457,117.906286336,445.796272233,276.572235368
0,0.353353378752,11.0,-594319.0,42.4809600022,120.845224866,420.868533421,263.893531186
0,0.304246827539,11.0,-1007809.0,42.7816877278,149.869850588,499.183339698,230.561452742
0,0.452680518387,11.0,-539165.0,145.151911251,105.349597219,439.344120308,224.46951895
0,0.255009022152,11.0,-702317.0,163.924536991,123.464526893,365.602593959,232.384121538
0,0.443109309051,11.0,-509333.0,170.106237423,83.7472636752,457.572490898,199.308035385
0,0.346262220218,11.0,-668404.0,74.7737494717,135.221719573,334.172585042,254.988682608
0,0.35249879177,11.0,-529023.0,168.921414108,102.959263252,491.515391978,269.126014073
0,0.435741799782,11.0,-674036.0,101.324333684,115.859529061,491.418251274,301.592002081
0,0.20439036083,11.0,-780769.0,81.2490833774,149.053666334,449.393374896,253.913511464
0,0.420649771875,11.0,-545974.0,167.704510049,115.886849898,325.884833406,341.436478272
0,0.427255166891,11.0,-640200.0,168.65093684,112.709811013,366.00531992,220.050666808
0,0.264717779347,11.0,-449196.0,69.6133083104,85.9165507002,326.576193722,211.209552366
0,0.455449740423,11.0,-486904.0,99.439658926,87.6914605273,349.15016239,210.169774085
0,0.437619700982,11.0,-731005.0,69.8656499328,142.240235394,319.045822418,264.705097361
0,0.256051937102,11.0,-322795.0,81.483274811,81.9989074633,408.076551442,349.131877745
0,0.476673129729,11.0,-408386.0,144.680146812,85.6883426505,451.898534967,284.866970338
0,0.484183187852,11.0,-403095.0,178.004404009,83.721596046,353.540239115,289.705529798
0,0.397298444715,11.0,-611446.0,72.4402153028,111.683540076,400.838335622,163.931177576
0,0.288504356475,11.0,-572099.0,113.567102721,92.0835891985,503.606715267,307.884346218
0,0.249134803089,11.0,-551958.0,79.1710097388,97.8568274109,326.898126558,278.402238572
0,0.278613814502,11.0,-517440.0,126.451039197,91.4006018742,318.199477448,287.882168632
0,0.325535823539,11.0,-669427.0,89.3374292542,126.772217026,331.976048549,266.548556093
0,0.375864770249,11.0,-628089.0,91.2472896538,130.572250453,365.906892533,179.967247936
0,0.37579606078,11.0,-781803.0,83.0424083888,138.865849601,477.457692895,302.844009377
0,0.374336115885,11.0,-568337.0,40.6451701351,119.082862308,343.72854874,232.839426374
0,0.309347212129,11.0,-424457.0,51.2967855,105.819316667,418.195892876,339.560522782
0,0.437269970085,11.0,-518650.0,110.321104629,116.391502607,437.636788546,247.769590645
0,0.104526744863,11.0,-487718.0,179.596646617,77.7174681191,475.491120127,227.838099581
0,0.157978691791,11.0,-465894.0,33.6627671039,75.1288606135,492.245152451,286.01559121
0,0.425008064201,11.0,-627374.0,45.1755314484,128.856178399,490.153267099,345.829702122
0,0.463973768766,11.0,-379115.0,135.305897767,84.1449301789,385.518998565,347.094404498
0,0.471140214745,11.0,-768097.0,131.505073909,145.303223211,310.958521519,324.391638185
0,0.223781887835,11.0,-452958.0,49.1385000983,88.5105498163,306.838977402,232.878543351
0,0.162917798791,11.0,-563189.0,96.0882721285,120.69273216,430.291190477,281.847931928
0,0.251717395253,11.0,-945736.0,173.719505423,146.396443974,501.779970597,165.552865772
0,0.328469954103,11.0,-426514.0,167.577085453,89.9135690617,352.451041194,313.508282702
0,0.290190545663,11.0,-1004960.0,44.51687495,148.6581004,489.990009294,222.004546254
0,0.203894250133,11.0,-719345.0,59.886478817,143.737887409,402.686004103,259.248005833
0,0.461463744852,11.0,-517594.0,122.46898092,92.5671228575,479.98517061,333.474685323
0,0.227705622772,11.0,-538109.0,32.9172737705,109.051335871,380.513261335,252.158298157
0,0.33699236375,11.0,-793914.0,129.125649684,144.61229642,327.278156417,304.908278648
0,0.225159467748,11.0,-556402.0,37.0812022442,96.9694297988,410.023537583,226.081098351
0,0.362323667964,11.0,-683628.0,0.121749431834,110.334687622,435.82849604,177.207507198
0,0.374355693474,11.0,-405416.0,119.122693684,83.5032251195,405.39792123,236.336917571
0,0.239068487086,11.0,-461483.0,59.757423985,104.873579657,356.109873943,300.082280263
0,0.397150385157,11.0,-796774.0,155.698354664,148.607737198,374.630661688,269.698889523
0,0.249448642395,11.0,-699138.0,82.3262804096,137.499783584,335.829639441,305.014205357
0,0.401344588694,11.0,-595804.0,167.057573863,125.156846404,380.752419273,331.97040474
0,0.341875685936,11.0,-600512.0,83.2164802655,118.830255497,436.886793534,234.852242731
0,0.255180914648,11.0,-442013.0,111.385646435,92.9889345257,421.152284243,326.500431233
0,0.226922283563,11.0,-560604.0,143.010128212,111.224704106,483.414526403,261.188039322
0,0.491497223215,11.0,-640057.0,147.026364026,132.929907242,358.850037978,315.599779584
0,0.466303144226,11.0,-550517.0,168.571529675,94.2116837177,428.942643963,200.278980059
0,0.489610942021,11.0,-851510.0,37.0547132568,142.333093503,410.546458206,193.872129021
0,0.387529164022,11.0,-397925.0,2.52471019117,85.7171641316,386.429488006,303.926771158
0,0.399381474115,11.0,-621676.0,143.296979781,116.44412735,361.419059021,244.045093312
0,0.407704803332,11.0,-591140.0,1.06378790775,98.6676665711,473.643415021,205.573731793
0,0.311712925523,11.0,-625317.0,92.5493480886,113.999364175,474.870385206,350.48749704
0,0.37945944819,11.0,-573364.0,46.9537958104,106.930024223,332.551907532,353.188736592
0,0.476815774257,11.0,-748297.0,93.5867461537,140.02439083,311.416370558,335.16804558
0,0.347491265684,11.0,-466796.0,56.2062035076,94.7399603554,349.341475366,334.756866033
0,0.381678915167,11.0,-626197.0,163.596931191,127.723517214,311.414622784,315.879472916
0,0.212344903661,11.0,-739167.0,117.341026387,144.169966112,447.932091436,324.182493142
0,0.2596652334,11.0,-566456.0,80.3453248213,128.089315125,368.783229308,284.135722995
0,0.224972353822,11.0,-572693.0,13.7320015952,87.909977665,431.801606775,190.45889818
0,0.245897116439,11.0,-579381.0,83.3757763006,110.674943748,440.322700262,260.085172189
0,0.483534527202,11.0,-468864.0,18.3765685054,100.592545453,367.248714017,350.502222864
0,0.240257521655,11.0,-592339.0,51.3081309022,128.57132551,388.124482045,279.193866433
0,0.47465330449,11.0,-708609.0,109.821050352,133.949048319,396.382175623,163.839389993
0,0.27640468921,11.0,-753203.0,92.1652810132,135.330191177,465.71163689,229.236262679
0,0.474596284785,11.0,-420530.0,6.9624024405,83.3753912427,350.742730825,354.273679567
0,0.228294733961,11.0,-903067.0,31.6007198143,139.403042353,408.078513188,192.612073093
0,0.21820504226,11.0,-677523.0,56.4780040138,102.686497121,497.901376653,232.366294606
0,0.400296473518,11.0,-773333.0,113.031359632,135.844292809,500.610644936,222.048297503
0,0.357120474812,11.0,-572924.0,115.762368902,86.8957149939,504.689966283,167.492993904
0,0.422910649682,11.0,-639584.0,154.982531186,108.56158082,380.456905936,196.99054103
0,0.260097348323,11.0,-531861.0,83.8619500192,132.507963649,415.205030074,325.252483259
0,0.258613897108,11.0,-890065.0,23.6378955834,139.122980201,406.513280751,198.943599721
0,0.443244584708,11.0,-548680.0,85.1937111659,113.72557544,451.02047007,301.189475023
0,0.485117817129,11.0,-552827.0,115.418711756,105.010852934,473.17571199,252.266122848
0,0.445216451075,11.0,-515482.0,18.8739100144,102.178632934,347.429875922,239.92653513
0,0.274239238729,11.0,-651398.0,51.9783717138,114.034201279,417.57329216,214.362455483
0,0.48991025708,11.0,-650595.0,133.454777959,135.205275029,397.93999837,283.438917737
0,0.308885068252,11.0,-622061.0,128.520660066,110.300297523,375.248032446,206.929409281
0,0.259787840095,11.0,-430023.0,129.53738695,86.3561923011,427.05293465,241.483575935
0,0.245920878039,11.0,-838002.0,14.8016409118,128.267945391,406.09097001,171.420706825
0,0.292962705063,11.0,-611270.0,89.3195407037,113.72013668,454.863404136,261.829486202
0,0.294199880056,11.0,-638770.0,133.776783044,127.861552421,464.084355609,230.719724767
0,0.328274406375,11.0,-544423.0,107.136046464,114.62077519,399.868959488,192.646453196
0,0.250188884187,11.0,-559493.0,59.8031264061,124.784414045,392.575260627,268.382328652
0,0.479199535838,11.0,-690932.0,160.786753866,130.603907368,387.412049032,244.221168439
0,0.424534271893,11.0,-593747.0,54.2338066326,95.5194586789,411.504634123,171.064263593
0,0.486315316043,11.0,-702812.0,38.1484659255,145.791489241,373.704590505,337.825200537
0,0.291220703356,11.0,-612623.0,126.275425273,127.026561975,417.654627153,275.574927185
0,0.373629002325,11.0,-767129.0,46.1072023453,127.82862617,473.528126626,247.025445332
0,0.372422722611,11.0,-433620.0,17.9776804548,93.0061766332,329.920649085,302.80704156
0,0.312388689299,11.0,-628694.0,162.460488194,123.968151742,312.938635204,358.979654761
0,0.254002584919,11.0,-537350.0,97.2054435134,123.640201768,401.05383785,261.685245011
0,0.383531217568,11.0,-527956.0,102.727400154,112.316762508,435.043478033,201.684100641
0,0.416459724279,11.0,-491150.0,40.3747450836,115.048124534,452.583018959,333.130072551
0,0.467638328033,11.0,-728673.0,91.0627392497,149.167448281,407.495737801,275.958337536
0,0.359751866352,11.0,-564795.0,95.0616930476,95.9638738396,315.584465713,337.026734926
0,0.490396204315,11.0,-817322.0,77.1374528565,131.36298156,483.523466095,225.238621295
0,0.22501154914,11.0,-644171.0,132.3283271,123.082601718,450.984491021,202.921892826
0,0.467993322371,11.0,-652938.0,96.3064056651,104.421969136,308.257557867,177.03040454
0,0.249677776098,11.0,-602140.0,49.8356464146,133.358476761,406.673475134,312.249680662
0,0.302427601312,11.0,-1012198.0,44.1838668326,148.973744467,485.111221326,212.617834689
0,0.331433417925,11.0,-516065.0,89.2658893794,127.720336036,398.936315186,335.711743477
0,0.201745323107,11.0,-615087.0,119.785302637,120.433939128,328.848283758,327.775672065
0,0.3518123156,11.0,-791692.0,112.528639656,141.852688083,364.762848355,162.766927755
0,0.336735527369,11.0,-610049.0,152.694513048,119.91059761,428.571650526,253.872245431
0,0.394289721931,11.0,-841819.0,8.88899024946,133.220183484,414.411330542,176.585314709
0,0.495209902042,11.0,-818785.0,169.924011891,128.83998831,374.481800806,163.207410057
0,0.323212930125,11.0,-584342.0,49.9382486668,130.179384054,381.494400941,325.602176844
0,0.304057889956,11.0,-616704.0,71.6831728906,116.147138443,419.434660203,207.436727129
0,0.422860711631,11.0,-706211.0,148.907855153,140.382269607,388.98842979,307.029643456
0,0.338991800082,11.0,-553740.0,15.6230745554,116.912235867,385.380561024,284.876436482
0,0.228487942512,11.0,-697290.0,71.3828451134,137.98288943,334.425406099,279.955866434
0,0.458628814032,11.0,-505384.0,133.162905843,98.6047076859,424.602380836,209.444948861
0,0.324750489976,11.0,-547888.0,62.5813683747,104.152706552,408.48848974,213.462905978
