,aspect_ratio,fluxinit,lnprob,rotation_angle,size,xcenter,ycenter
0,0.234099661079,4.0,-106700.0,74.4986990347,92.6550524976,402.75326719,329.971066931
0,0.476095285668,4.0,-89300.0,86.7133533541,85.8094204314,412.815245791,411.630982045
0,0.297234964405,4.0,-273928.0,147.249771981,108.54501288,330.426321187,232.084711585
0,0.268203755455,4.0,-138696.0,51.9187142941,113.666503981,367.689535166,314.346655266
0,0.27575055723,4.0,-241484.0,134.290093446,115.966806782,501.869455921,250.951748929
0,0.282060460094,4.0,-80452.0,79.822332925,103.464632074,407.465713465,384.128819645
0,0.285961010502,4.0,-203500.0,95.5131120142,131.434152077,377.851668282,296.952009609
0,0.289955098568,4.0,-217900.0,162.378767943,112.914070235,414.854133126,339.1752803
0,0.342623383659,4.0,-362392.0,45.3246717045,134.066804101,523.893430752,310.770085606
0,0.295813467755,4.0,-223156.0,68.7669069697,129.684530963,337.604862425,409.213155795
0,0.246400582677,4.0,-284740.0,150.777739758,149.447689351,503.8893341,395.328285895
0,0.455553847175,4.0,-192296.0,37.7286187994,125.443168372,335.588810036,305.440500486
0,0.398032578887,4.0,-185052.0,178.522406362,88.8520667321,511.975291473,428.057538948
0,0.287497559659,4.0,-255996.0,94.1368338413,138.372069077,449.509487754,243.470759086
0,0.402405860379,4.0,-145352.0,11.8104249531,81.4725234407,388.333039302,418.002695183
0,0.412379571679,4.0,-253432.0,75.2831504234,89.2853620954,510.138524946,312.515069563
0,0.360257870159,4.0,-166908.0,135.952924167,86.4452828704,395.036656368,315.187770863
0,0.387930534329,4.0,-198688.0,135.606564682,99.7299517236,452.64711214,269.880181992
0,0.280300885889,4.0,-188732.0,131.323076381,101.432598409,473.898964627,367.999348081
0,0.465816607676,4.0,-231840.0,75.8643730944,129.077153089,418.820528685,254.335542541
0,0.348631404005,4.0,-160564.0,34.8831184974,110.494158446,370.041002607,408.252840236
0,0.27500139935,4.0,-310284.0,62.0482935613,126.732018623,427.269474851,231.332062125
0,0.241349944194,4.0,-192112.0,25.5881969757,77.0990341106,390.446710477,257.681893776
0,0.381514362866,4.0,-268316.0,176.191326184,150.225150186,444.497925124,418.972158605
0,0.382490468553,4.0,-262236.0,112.716023474,144.931205769,483.316570963,291.194519527
0,0.301432758381,4.0,-181612.0,110.773934982,118.01960907,345.101824851,394.103007217
0,0.323002592826,4.0,-325004.0,32.1753563141,142.171082468,371.408089987,237.893610415
0,0.37039582286,4.0,-175464.0,167.150092432,87.2984510178,402.487557738,309.382400812
0,0.446410379493,4.0,-234244.0,141.616240637,117.513927149,360.945996878,289.598757718
0,0.388444637537,4.0,-163504.0,73.1375343294,95.8422317651,405.171082453,276.386656085
0,0.434615143334,4.0,-229388.0,3.62383341509,132.101159581,387.22209188,344.110044883
0,0.364691495882,4.0,-246264.0,82.5982729552,120.747847361,467.31359394,310.525261701
0,0.335854542856,4.0,-313304.0,81.8680569926,135.746998641,485.78620326,299.300347751
0,0.425130925855,4.0,-119728.0,107.524715867,104.469299742,404.401684294,426.011132677
0,0.266902811291,4.0,-197808.0,68.0513944084,95.6962566908,448.50272121,327.598300892
0,0.486263599928,4.0,-195592.0,136.269132224,115.936188556,330.000965952,410.148885861
0,0.314153525248,4.0,-168548.0,58.2095217298,98.0930773383,327.983354645,288.663783881
0,0.388519526963,4.0,-254096.0,42.969112488,142.425873994,437.236394029,325.108891743
0,0.443228844283,4.0,-161880.0,62.1551209437,127.401789046,411.982131326,324.574884342
0,0.283658075946,4.0,-161368.0,62.2463455299,85.7683982807,331.791781908,297.240749141
0,0.288181937109,4.0,-177876.0,6.21033892084,85.9760397609,473.959510189,353.903812373
0,0.278915997179,4.0,-218892.0,18.399675345,128.035634463,376.346747892,419.504397434
0,0.279411679047,4.0,-135748.0,101.043829083,84.806984304,442.232114309,413.832254449
0,0.386710372155,4.0,-144532.0,47.3218161917,117.600401926,375.313006874,329.034984015
0,0.461159896234,4.0,-178648.0,53.7194286175,134.432110296,374.949883118,320.062204792
0,0.461646653595,4.0,-154648.0,77.0395210462,89.4164279771,342.533023137,326.125874628
0,0.360032518623,4.0,-273540.0,157.386727842,128.029779191,347.17067262,289.984723872
0,0.359511322277,4.0,-188424.0,35.4727440363,84.9062495605,347.130548782,240.5523284
0,0.28191469799,4.0,-175752.0,93.1423319266,88.4488629731,476.205479218,407.72300714
0,0.38685333593,4.0,-235256.0,126.655370919,81.8082378443,517.6272296,232.25555069
