,aspect_ratio,fluxinit,lnprob,rotation_angle,size,xcenter,ycenter
0,0.439571507984,49.0,-2859493.0,137.905762572,129.801749201,482.117652144,210.712672684
0,0.381251623413,49.0,-1468628.0,142.957676476,94.9055333042,504.390227642,274.996675399
0,0.46545397769,49.0,-1987440.0,118.71761665,82.8507013561,432.548869807,234.467643819
0,0.354389431155,49.0,-2175992.0,155.012352323,113.671747016,447.165703378,279.247139276
0,0.451406257538,49.0,-2271444.0,125.384440347,117.483746549,501.665751199,211.907194246
0,0.373130111642,49.0,-1160810.0,118.52712418,90.8813509965,475.777983443,371.756785198
0,0.232300995987,49.0,-2067604.0,120.945219334,134.045816728,557.755756284,308.469899697
0,0.280627962729,49.0,-2968567.0,175.485959881,139.303835681,527.672553777,396.159445648
0,0.448838234887,49.0,-2363319.0,175.118877861,124.036137407,620.968207568,297.380797468
0,0.362676874207,49.0,-1191435.0,52.8315404669,82.1222928681,501.842531056,328.883205893
0,0.212763347245,49.0,-2099258.0,68.0239002217,144.455665125,496.779582606,370.054907528
0,0.327340714383,49.0,-2566865.0,59.8785823827,113.217419019,574.912261525,226.946514129
0,0.27073887702,49.0,-1412131.0,73.8472162241,81.9453107905,516.342874115,205.69533085
0,0.356344835805,49.0,-1435602.0,169.151329026,81.3057749857,546.358487282,264.946259887
0,0.290825969556,49.0,-2214751.0,12.5631917231,111.458182133,502.707356936,303.326000204
0,0.424466945459,49.0,-2974594.0,159.372416139,141.423302353,614.245473962,386.912742619
0,0.223681254531,49.0,-2707201.0,105.040051558,105.869231908,625.405204423,292.67256863
0,0.292674560559,49.0,-2146935.0,146.413588754,109.265671876,598.205578657,362.265585929
0,0.21359072342,49.0,-1602986.0,161.674084496,87.0754396762,562.755389392,353.110086092
0,0.260715277718,49.0,-2863168.0,24.3291168248,136.037612141,529.398529144,354.921050173
0,0.277524941729,49.0,-1562414.0,99.1719715758,139.440185613,491.332387641,386.025386694
0,0.419701354967,49.0,-3142174.0,43.5218592163,147.693103733,556.059629226,291.420395171
0,0.239981996467,49.0,-2353568.0,65.6584342761,135.482754248,478.935395876,259.952011989
0,0.440147477443,49.0,-2466023.0,66.5791609378,119.193496352,608.582924142,372.413495398
0,0.265241974916,49.0,-1440159.0,153.485211845,80.3115030447,578.982644511,318.704596697
0,0.201105207283,49.0,-2391151.0,147.71575957,123.774798324,483.653736036,317.867517135
0,0.427169629915,49.0,-1909628.0,127.367422289,89.588163012,602.972491616,310.154409908
0,0.375450073995,49.0,-2335683.0,30.5522784576,117.202715052,614.276343767,374.053116305
0,0.234118941703,49.0,-1766303.0,78.8167939203,114.300270278,461.177779292,253.920316686
0,0.332591746083,49.0,-2839991.0,143.963638709,135.369384556,536.808894133,209.055601984
0,0.497494579555,49.0,-2566424.0,53.1222863603,125.507486597,576.941008676,263.699306303
0,0.454782019061,49.0,-1452948.0,36.5879452578,85.8152828493,536.056755018,247.346114921
0,0.227743753548,49.0,-1745772.0,103.091308387,133.013497098,477.368444812,349.946731353
0,0.240216020819,49.0,-1736021.0,164.972911619,91.829906193,602.041564077,373.363693346
0,0.363257710581,49.0,-1366218.0,126.625662168,85.5621792693,556.260515726,211.734720631
0,0.460630771593,49.0,-1435749.0,130.673533256,101.817930774,471.218130094,397.62866375
0,0.409343646068,49.0,-2368268.0,50.2651047096,113.804960033,592.8989647,277.798004337
0,0.316539605108,49.0,-1537228.0,18.0599020717,91.2980771645,541.41344177,393.062216895
0,0.427098726634,49.0,-1716127.0,139.335926894,105.382255001,506.467594661,259.689843177
0,0.213132097007,49.0,-2807749.0,45.210869599,139.020356124,441.038331913,375.561264683
0,0.409269605656,49.0,-2271052.0,7.49656411663,119.977201231,559.699993047,304.938341009
0,0.42191918782,49.0,-2561965.0,153.970021675,138.319367838,489.917868047,315.082164979
0,0.24910441654,49.0,-2235625.0,139.148547325,119.048928011,522.159657664,244.88290952
0,0.438808405136,49.0,-1875181.0,137.275407172,103.450037546,449.441667055,290.1750503
0,0.395125718671,49.0,-1424430.0,110.064050584,102.418369524,478.435644129,302.342472494
0,0.486375263533,49.0,-1458093.0,159.801729979,93.8801277831,472.375783942,363.005466098
0,0.228719710984,49.0,-1655710.0,44.8603156606,86.1818707394,576.469059066,345.606214727
0,0.298063839364,49.0,-2888452.0,149.778303204,138.99513671,537.826120148,247.533404036
0,0.409073436731,49.0,-876169.0,92.5174680287,90.0538371007,514.309195952,279.556929302
0,0.423393850422,49.0,-1295560.0,78.4265466926,115.656283622,517.385937687,324.772764374
0,0.261602235436,49.0,-1639638.0,164.27456438,90.0946092908,569.197913674,332.421600572
0,0.410428418786,49.0,-2117143.0,101.721874834,113.437479159,585.746772687,275.763495588
0,0.289174294568,49.0,-1287083.0,45.4276027173,80.7256869873,460.375355202,352.402840229
0,0.419367434637,49.0,-1416590.0,11.0145276073,83.0306448594,540.902565426,333.879195078
0,0.41483202602,49.0,-1200157.0,130.548416806,82.0547319695,553.51224411,351.641146397
0,0.202693254086,49.0,-1879395.0,113.736839665,118.21434461,589.609912028,241.782394137
0,0.418730387027,49.0,-1981168.0,26.4035674865,91.9083688025,630.102303582,267.695267701
0,0.342727615435,49.0,-2554468.0,158.213228527,125.049162902,563.322469423,223.934215733
0,0.369434008258,49.0,-1791440.0,85.3997019822,102.984772343,462.302560087,244.298504696
0,0.278657998382,49.0,-1659091.0,96.9231854617,129.309236638,519.475490011,284.876987661
0,0.421866415238,49.0,-2284282.0,67.5610532445,90.232376789,628.016726895,369.836391009
0,0.411894726699,49.0,-2195886.0,71.9700517778,135.208030561,576.427555338,362.812260728
0,0.266461281038,49.0,-1522626.0,68.161613979,114.233752057,486.202528598,332.383155061
0,0.45939828499,49.0,-2053737.0,28.3050730241,99.2626475203,622.542845026,277.27117612
0,0.3411448944,49.0,-2341367.0,77.1765430719,118.23084055,436.742737694,396.57812571
0,0.434746319479,49.0,-2202354.0,49.620342214,132.999564634,533.442793787,353.259293724
0,0.316534698355,49.0,-2364887.0,24.3518039636,121.94768105,610.478586355,300.963179265
0,0.239488933326,49.0,-2507575.0,71.6330665496,146.321594021,509.49096539,279.251837252
0,0.204809631314,49.0,-2726605.0,46.669282446,111.662709575,627.351147153,219.214370058
0,0.244950007847,49.0,-2352588.0,86.1963426916,146.398919923,537.082048089,273.445834063
0,0.39086500846,49.0,-2061087.0,106.816898557,133.836642221,492.876946021,282.306511613
0,0.210110576756,49.0,-1922515.0,127.248051233,98.9039734151,509.529828899,218.561315054
0,0.360146014045,49.0,-2386692.0,122.601300925,138.570760492,554.580747763,367.188527538
0,0.259671998208,49.0,-2383507.0,168.378045691,112.490972326,482.406856866,221.854520593
0,0.339945446916,49.0,-1142141.0,104.524001521,97.0974247172,539.607287614,359.692722793
0,0.321488078583,49.0,-1925749.0,61.3602450337,121.760920943,569.531769315,366.425555631
0,0.28093760717,49.0,-1509494.0,41.4799014518,86.0126931935,529.813567675,302.497350365
0,0.460175862869,49.0,-1319668.0,128.553521983,95.6118145899,559.930967803,265.083783915
0,0.227489816202,49.0,-1613864.0,118.792616395,109.946652322,440.211272197,390.682978986
0,0.333799691787,49.0,-2320689.0,93.1940471099,147.257298533,519.094389366,223.638754248
0,0.468628899945,49.0,-1832943.0,101.640146615,124.965029618,564.337674469,273.016381191
0,0.357714438956,49.0,-1693048.0,161.039854662,89.9110060182,443.64741411,287.257745653
0,0.444738750335,49.0,-1839852.0,103.918307997,90.3727566859,590.195856981,223.208663456
0,0.321564625095,49.0,-1860334.0,71.8432341918,125.445243678,548.784278214,337.574732509
0,0.368336813307,49.0,-1422078.0,116.44593396,113.034221463,472.778316563,364.161275338
0,0.484242240786,49.0,-1551340.0,171.505604028,98.9258564572,484.782409031,378.673000786
0,0.44783142625,49.0,-1495137.0,38.9826412696,84.0062300401,443.193408542,387.434924673
