,aspect_ratio,fluxinit,lnprob,rotation_angle,size,xcenter,ycenter
0,0.37639810228,4.0,-149860.0,129.239841735,98.4816300771,559.887513328,230.886200373
0,0.328445412449,4.0,-228128.0,38.4512099451,125.584419285,523.962910649,328.242253366
0,0.358257656586,4.0,-152916.0,138.252864911,122.229481265,524.300867125,245.347862763
0,0.285204164691,4.0,-201656.0,62.8908461022,99.7508391168,460.020565719,185.810548889
0,0.295103596662,4.0,-226152.0,161.17688937,130.528682877,540.864201335,349.518436497
0,0.432447725687,4.0,-177480.0,18.7067363002,106.4107338,579.030251873,215.046717853
0,0.420821231241,4.0,-154656.0,163.524153493,104.788425424,552.711090554,237.233987625
0,0.312432636703,4.0,-161716.0,21.2869698685,93.8930129905,559.015883019,299.279004287
0,0.492611081332,4.0,-205568.0,118.544944936,131.493725895,558.058809761,190.579254415
0,0.389767994214,4.0,-231036.0,95.8391196295,136.130168963,466.209492588,296.639719511
0,0.391658469162,4.0,-152912.0,132.472290328,109.06985205,538.173273796,310.917332606
0,0.241823844693,4.0,-276692.0,64.6012978883,144.646320399,432.620194898,190.989999239
0,0.449182215503,4.0,-170756.0,124.344872646,107.20348334,469.088211404,240.094308648
0,0.372946314175,4.0,-207984.0,160.237261014,129.257815025,572.876187945,203.295955017
0,0.227956121044,4.0,-207556.0,5.10028159481,119.439797301,534.63765043,213.823106079
0,0.237563064646,4.0,-257800.0,28.0577950397,127.847479348,430.13165055,174.381614022
0,0.437230122824,4.0,-198404.0,159.940897392,126.005632199,447.528864108,257.473080641
0,0.371851441114,4.0,-187716.0,121.677201091,119.754410703,422.271197461,340.482591251
0,0.256279557798,4.0,-121544.0,170.458758763,105.928667775,538.828913608,305.116900992
0,0.450694665966,4.0,-212468.0,95.885200212,106.679202313,474.62187658,185.500912855
0,0.274574918204,4.0,-235120.0,61.6194287584,124.929870071,534.149389221,178.181230344
0,0.314514061544,4.0,-184180.0,144.092246819,91.0231684306,426.442699465,257.712814321
0,0.384827373364,4.0,-175832.0,116.359935633,121.485785533,516.146625122,226.214954714
0,0.45955397693,4.0,-171540.0,13.5820964897,102.669597911,473.756933862,249.068328495
0,0.242614282122,4.0,-263384.0,83.8895602941,143.734844287,485.101833735,239.666836778
0,0.409801640602,4.0,-247676.0,34.1176480718,141.889422231,530.021405312,331.1234552
0,0.303210670488,4.0,-221936.0,2.44322832401,142.284625967,479.337666275,324.693196733
0,0.392150981821,4.0,-218580.0,102.155731997,124.599223782,430.081893911,300.599670986
0,0.374593475383,4.0,-155004.0,167.074279479,132.448296322,595.499479292,239.380211082
0,0.242400685189,4.0,-193144.0,29.6597133589,97.8967135243,574.053945603,200.373688024
0,0.481014764835,4.0,-135888.0,153.758095194,127.612073133,544.351983749,261.792630753
0,0.484975260145,4.0,-168856.0,73.8813956407,98.6296917009,455.01555177,319.451894051
0,0.222904131317,4.0,-199060.0,117.556748823,87.6069970797,450.534904669,204.244935387
0,0.360604977198,4.0,-155316.0,106.329440718,99.8866674573,511.708962677,245.051908409
0,0.317153927712,4.0,-185704.0,109.663756135,113.978138412,552.734565965,220.216696458
0,0.411131311733,4.0,-193704.0,133.751454883,126.638194723,571.206623052,198.951848721
0,0.475632015898,4.0,-154984.0,85.2526041447,89.725807018,456.674670729,333.201123343
0,0.345004541995,4.0,-219188.0,17.9047687911,143.591745433,605.433959095,299.735910312
0,0.205811473131,4.0,-248604.0,154.209351459,100.234929358,425.931978826,206.151990276
0,0.308420705905,4.0,-204696.0,148.362822358,146.951132591,457.394650994,285.667406117
0,0.204832945702,4.0,-242324.0,114.517091036,142.999699213,572.247649065,219.171748459
