,aspect_ratio,fluxinit,lnprob,rotation_angle,size,xcenter,ycenter
0,0.30165185797,1.0,-99178.0,129.275260145,141.473089649,433.90441639,328.666034973
0,0.49284609344,1.0,-94896.0,97.5488297468,144.864037207,435.101107124,291.840689036
0,0.279918253311,1.0,-102713.0,153.76612838,118.243622747,446.316203294,236.482604159
0,0.336549482151,1.0,-97789.0,29.2342122943,113.45761974,452.75283915,282.415977385
0,0.344468658255,1.0,-91981.0,110.070537558,130.703488345,414.107697713,210.048328588
0,0.321349412108,1.0,-96504.0,115.465147223,102.287863449,358.006761625,185.541572338
0,0.357034277514,1.0,-128551.0,66.7665809432,131.536386825,471.383344906,194.898916707
0,0.434745188831,1.0,-102605.0,72.3696193289,137.94198693,400.861823951,200.10659636
0,0.399881419337,1.0,-108724.0,159.474097893,144.600306139,353.283829119,284.383344607
0,0.306335128499,1.0,-97201.0,39.1294701911,132.84564954,435.995994714,329.132611293
0,0.266070601461,1.0,-85748.0,80.3475936632,123.299753055,338.969925083,193.658379518
0,0.366385420164,1.0,-103706.0,172.974743277,116.318364045,479.527812972,253.456229933
0,0.193536201634,1.0,-78423.0,63.408583139,109.508030112,365.442953236,316.33632652
0,0.215653142437,1.0,-98368.0,97.1636810195,134.388651754,436.245405635,205.839962519
0,0.291463367808,1.0,-79471.0,103.669821127,98.1938831158,351.105532659,315.254930221
0,0.255691220318,1.0,-95182.0,138.688242178,102.5193903,392.958925211,240.60853098
0,0.47452054937,1.0,-88344.0,26.9120678022,91.9711875915,421.30233206,296.083847085
0,0.319331588745,1.0,-89091.0,69.6103181955,127.291720051,371.781539266,230.170135713
0,0.474825269783,1.0,-106808.0,168.879394562,112.722369948,491.738961435,246.058803773
0,0.383506150762,1.0,-95682.0,157.525151836,104.724280639,355.619910123,247.24116595
0,0.430412375145,1.0,-98579.0,17.2535077171,106.517492249,347.999474708,205.792092214
0,0.448578996396,1.0,-92645.0,128.999160102,128.255716425,340.625139112,329.948678676
0,0.209551615382,1.0,-90052.0,54.3343695536,126.764623461,432.508524183,341.720802137
0,0.251251720327,1.0,-118426.0,165.849708252,138.456665452,407.00297017,196.212103857
0,0.297211583695,1.0,-94501.0,122.857865817,114.330909064,430.560295983,219.96086556
0,0.411594321229,1.0,-81041.0,67.6398423609,91.42536701,336.236384872,259.149912523
